"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.044130039E2,4.591703415E-3,-6.383705139E-2,-2.485805750E-1,2.566876607E-1
2.044209995E2,-5.657815933E-2,4.845619202E-3,-2.466527224E-1,2.531049853E-1
2.044289951E2,-1.177219152E-1,6.381702423E-2,-2.584544420E-1,2.910837689E-1
2.044369907E2,-1.357115507E-1,1.059122086E-1,-2.648862600E-1,3.159109869E-1
2.044449863E2,-9.242427349E-2,1.339893341E-1,-2.689715624E-1,3.143900274E-1
2.044529819E2,-8.981585503E-2,1.380901337E-1,-2.776550055E-1,3.228437314E-1
2.044609470E2,-5.174183846E-2,1.349134445E-1,-2.456430197E-1,2.849900849E-1
2.044689426E2,-8.895277977E-3,9.106349945E-2,-2.017842531E-1,2.215594090E-1
2.044769382E2,-4.238128662E-3,7.848548889E-2,-1.369102001E-1,1.578680987E-1
2.044849033E2,-4.014241695E-2,9.240150452E-2,-9.896683693E-2,1.412228257E-1
2.044928989E2,-4.013311863E-2,1.184282303E-1,-8.799004555E-2,1.528991859E-1
2.045009250E2,-7.593953609E-2,1.277551651E-1,-3.887891769E-2,1.536221520E-1
2.045089206E2,-7.807993889E-2,1.108055115E-1,3.164935112E-2,1.391977717E-1
2.045169162E2,-5.110633373E-2,4.344940186E-2,7.917475700E-2,1.037706607E-1
2.045249118E2,9.286880493E-3,-5.493068695E-2,1.213624477E-1,1.335382726E-1
2.045329074E2,7.455086708E-2,-1.461648941E-1,1.542232037E-1,2.251817146E-1
2.045408725E2,6.327474117E-2,-1.872062683E-1,1.683838367E-1,2.596208702E-1
2.045488376E2,4.753983021E-2,-1.542100906E-1,1.717269421E-1,2.356500162E-1
2.045568332E2,5.615830421E-3,-7.589149475E-2,7.780909538E-2,1.088361698E-1
2.045648288E2,-5.335044861E-2,9.397506714E-3,-6.089615822E-2,8.150414459E-2
2.045728244E2,-1.178679466E-1,9.451675415E-2,-2.354410887E-1,2.797477004E-1
2.045807590E2,-1.040811539E-1,1.580066681E-1,-4.078871012E-1,4.496341636E-1
2.045887851E2,-3.325879574E-2,1.304912567E-1,-5.135560036E-1,5.309179639E-1
2.045967807E2,4.906439781E-2,9.806156158E-2,-4.993816614E-1,5.112782303E-1
2.046047458E2,1.190371513E-1,3.204345703E-2,-4.086171389E-1,4.268074422E-1
2.046127414E2,1.815687418E-1,3.060531616E-2,-3.249878883E-1,3.735251276E-1
2.046207675E2,1.863474846E-1,4.352188110E-2,-2.152277231E-1,2.879974166E-1
2.046287631E2,1.934119463E-1,7.086563110E-2,-1.297885180E-1,2.434649421E-1
2.046367587E2,2.028187513E-1,8.390331268E-2,-6.382870674E-2,2.285810919E-1
2.046447543E2,2.242456675E-1,7.062435150E-2,-4.816555977E-2,2.399871654E-1
2.046527500E2,1.983143091E-1,6.692600250E-2,-2.962160110E-2,2.113884913E-1
2.046607150E2,1.536173820E-1,5.371952057E-2,-1.579737663E-2,1.635042631E-1
2.046686801E2,9.744489193E-2,2.619647980E-2,1.504707336E-2,1.020204731E-1
2.046766757E2,6.572294235E-2,8.340835571E-3,2.202296257E-2,6.981465154E-2
2.046846713E2,3.182435036E-2,4.802703857E-3,-3.519403934E-2,4.769146302E-2
2.046926669E2,2.678275108E-2,2.037906647E-2,-1.543495655E-1,1.579759807E-1
2.047006320E2,1.236820221E-2,3.832817078E-2,-2.588099241E-1,2.619247944E-1
2.047086276E2,-7.845139503E-2,6.830692291E-2,-3.154551983E-1,3.321632719E-1
2.047166232E2,-1.572989225E-1,8.638191223E-2,-3.580368757E-1,4.004936831E-1
2.047245883E2,-1.310766935E-1,4.699611664E-2,-3.697422743E-1,3.950937660E-1
2.047325229E2,-5.497777462E-2,-2.592849731E-2,-3.673696518E-1,3.723644770E-1
2.047404880E2,1.618707180E-2,-9.163951874E-2,-3.509174585E-1,3.630466711E-1
2.047484836E2,1.325690746E-2,-9.253597260E-2,-2.705161572E-1,2.862125838E-1
2.047564792E2,-1.369166374E-2,-5.967426300E-2,-1.769561768E-1,1.872484120E-1
2.047644748E2,-6.485676765E-2,1.402091980E-2,-1.178393364E-1,1.352371831E-1
2.047724399E2,-4.443728924E-2,5.668926239E-2,-1.121019125E-1,1.332485795E-1
2.047804050E2,1.379776001E-2,7.781600952E-2,-9.250235558E-2,1.216650949E-1
2.047884006E2,6.686007977E-2,7.255935669E-2,-1.209465265E-1,1.560871320E-1
2.047963962E2,1.343206167E-1,9.877204895E-3,-1.375566721E-1,1.925134418E-1
2.048043613E2,1.586415768E-1,-4.304695129E-2,-1.215729713E-1,2.044509165E-1
2.048123264E2,1.663695574E-1,-9.345149994E-2,-6.531310081E-2,2.016874156E-1
2.048202609E2,1.791576147E-1,-9.103679657E-2,-2.865612507E-2,2.029934057E-1
2.048282871E2,1.467870474E-1,-5.744361877E-2,8.888244629E-4,1.576293013E-1
2.048362521E2,7.306337357E-2,2.609443665E-2,9.861350060E-3,7.820755977E-2
2.048442172E2,-7.520675659E-3,1.097316742E-1,-2.876758575E-3,1.100267087E-1
2.048521518E2,-3.799223900E-2,1.574764252E-1,-4.222345352E-2,1.674068539E-1
2.048601169E2,-2.576458454E-2,1.453666687E-1,-4.842472076E-2,1.553712836E-1
2.048681430E2,4.146718979E-2,5.912208557E-2,-3.355121613E-2,7.962809137E-2
2.048761386E2,1.638971567E-1,-2.705669403E-2,3.381955624E-2,1.695231697E-1
2.048841037E2,1.360673904E-1,-1.034631729E-1,1.079866886E-1,2.021882484E-1
2.048921298E2,8.737015724E-2,-1.079425812E-1,1.919019222E-1,2.368786461E-1
2.049001254E2,4.153025150E-2,-4.529666901E-2,2.088115215E-1,2.176667212E-1
2.049081210E2,-4.250824451E-2,2.452087402E-2,1.301296949E-1,1.390753811E-1
2.049161167E2,-1.143240929E-1,1.135358810E-1,6.104087830E-2,1.722973689E-1
2.049241123E2,-1.888175011E-1,2.000770569E-1,4.035472870E-3,2.751348078E-1
2.049321079E2,-2.063257694E-1,2.124147415E-1,-6.308329105E-2,3.027702878E-1
2.049400729E2,-1.428416967E-1,1.888437271E-1,-1.114444733E-1,2.616974861E-1
2.049480686E2,-9.399878979E-2,1.389799118E-1,-7.170855999E-2,1.824645334E-1
2.049560642E2,-1.445829868E-2,7.960319519E-2,2.481114864E-2,8.462448926E-2
2.049640598E2,3.404533863E-2,8.014297485E-2,1.354821920E-1,1.610509418E-1
2.049720554E2,2.532052994E-2,1.404676437E-1,2.730393410E-1,3.080953909E-1
2.049800205E2,-1.928019524E-2,1.958580017E-1,3.131852150E-1,3.698879042E-1
2.049880161E2,-2.357006073E-2,2.151231766E-1,3.420047760E-1,4.047231099E-1
2.049960117E2,4.117667675E-2,1.934633255E-1,3.164223433E-1,3.731577097E-1
2.050040073E2,1.488736868E-1,1.213989258E-1,2.362350225E-1,3.044799824E-1
2.050120029E2,2.158130407E-1,3.727722168E-2,2.114939690E-1,3.044578111E-1
2.050199680E2,2.898714542E-1,-4.689788818E-2,1.893210411E-1,3.493813511E-1
2.050279941E2,2.563226223E-1,-9.035778046E-2,1.408827305E-1,3.061270307E-1
2.050359897E2,2.228035927E-1,-8.834457397E-2,1.093211174E-1,2.634336945E-1
2.050439548E2,2.130868435E-1,-6.722927094E-2,4.195380211E-2,2.273453304E-1
2.050519504E2,1.936894655E-1,-7.003498077E-2,-4.056215286E-3,2.060023312E-1
2.050599765E2,1.719552279E-1,-4.653167725E-2,-4.749155045E-2,1.843617225E-1
2.050679721E2,1.669822931E-1,-4.453468323E-2,-5.520510674E-2,1.814222369E-1
2.050759677E2,2.191973925E-1,-6.170845032E-2,-6.069970131E-2,2.356690125E-1
2.050839633E2,2.423530817E-1,-7.640552521E-2,-4.771709442E-2,2.585531698E-1
2.050919589E2,2.771382332E-1,-8.149433136E-2,1.269578934E-2,2.891506690E-1
2.050999240E2,2.784366608E-1,-5.776119232E-2,5.835461617E-2,2.902905280E-1
2.051078891E2,2.175759077E-1,4.342079163E-3,1.253449917E-1,2.511364096E-1
2.051158847E2,1.594071388E-1,3.060340881E-2,1.659543514E-1,2.321380005E-1
2.051238803E2,1.301293373E-1,4.489421844E-2,1.708054543E-1,2.193710065E-1
2.051318759E2,1.110761166E-1,2.095890045E-2,1.447427273E-1,1.836508543E-1
2.051398410E2,1.093930006E-1,-2.676582336E-2,1.496584415E-1,1.872989242E-1
2.051478366E2,1.372354031E-1,-1.030797958E-1,1.642076969E-1,2.375356139E-1
2.051558322E2,1.040509939E-1,-1.672801971E-1,1.576621532E-1,2.523224688E-1
2.051638278E2,-2.210497856E-3,-1.667079926E-1,1.587362289E-1,2.302034567E-1
2.051718234E2,-1.240308285E-1,-1.109180450E-1,1.194999218E-1,2.048577322E-1
2.051797885E2,-2.595844269E-1,-2.394199371E-2,3.983426094E-2,2.637120818E-1
2.051877841E2,-3.352743387E-1,6.775665283E-2,-5.385589600E-2,3.462662325E-1
2.051957797E2,-3.728399277E-1,1.307153702E-1,-1.596451998E-1,4.261252275E-1
2.052037448E2,-3.984946012E-1,1.459398270E-1,-1.847668886E-1,4.628554671E-1
2.052117404E2,-3.787581921E-1,1.253128052E-1,-1.623765230E-1,4.307286877E-1
2.052197666E2,-3.110339642E-1,5.216884613E-2,-1.262483597E-1,3.397092340E-1
2.052277622E2,-1.764777899E-1,-4.150390625E-3,-4.271268845E-2,1.816205105E-1
2.052357578E2,-9.929788113E-2,-6.037807465E-2,4.288792610E-2,1.238747565E-1
2.052437229E2,-7.707977295E-2,-6.387042999E-2,1.522364616E-1,1.821995156E-1
2.052517490E2,-1.310744286E-1,-3.854560852E-2,2.567729950E-1,2.908584548E-1
2.052597446E2,-1.586607695E-1,1.127243042E-3,2.920379639E-1,3.323562588E-1
2.052677402E2,-1.624872684E-1,1.918601990E-2,2.795801163E-1,3.239371192E-1
2.052757053E2,-1.259105206E-1,-1.550769806E-2,2.312984467E-1,2.638046992E-1
2.052837009E2,-8.440852165E-3,-7.916355133E-2,1.860077381E-1,2.023289265E-1
2.052916965E2,5.142521858E-2,-1.261348724E-1,1.409449577E-1,1.960103065E-1
2.052996616E2,4.655921459E-2,-1.228809357E-1,1.128067970E-1,1.731844631E-1
2.053076572E2,-3.269910812E-2,-5.743217468E-2,4.885220528E-2,8.218408801E-2
2.053156528E2,-1.243962049E-1,2.477359772E-2,-8.338928223E-3,1.271128816E-1
2.053236484E2,-1.451101303E-1,8.302688599E-2,-1.069502831E-1,1.984660595E-1
2.053316135E2,-8.219730854E-2,7.123756409E-2,-1.694213152E-1,2.013324865E-1
2.053395786E2,-4.509973526E-2,6.025314331E-3,-1.883767843E-1,1.937939715E-1
2.053476047E2,-2.789139748E-3,-7.389545441E-2,-1.622567177E-1,1.783130952E-1
2.053556003E2,5.857872963E-2,-1.343040466E-1,-9.231853485E-2,1.731812819E-1
2.053635959E2,7.197022438E-2,-1.895160675E-1,3.320622444E-2,2.054232372E-1
2.053715915E2,4.453337193E-2,-1.941785812E-1,2.293066978E-1,3.037599452E-1
2.053795871E2,1.665425301E-2,-1.360578537E-1,3.811044693E-1,4.050058274E-1
2.053875827E2,-6.953704357E-2,-6.902027130E-2,5.463044643E-1,5.550205096E-1
2.053955783E2,-1.321909428E-1,-2.048206329E-2,6.571416855E-1,6.706184870E-1
2.054035739E2,-9.186434746E-2,-1.718997955E-2,6.928284168E-1,6.991035466E-1
2.054115695E2,-2.255940437E-2,-6.865882874E-2,6.700479984E-1,6.739341820E-1
2.054195346E2,8.260726929E-2,-1.032199860E-1,6.371433735E-1,6.507149951E-1
2.054275302E2,9.530782700E-2,-1.025533676E-1,5.950491428E-1,6.112971924E-1
2.054355258E2,7.136583328E-2,-9.058284760E-2,5.543475151E-1,5.662150669E-1
2.054434909E2,-2.346158028E-2,-2.466011047E-2,4.823570251E-1,4.835564771E-1
2.054514255E2,-1.226209402E-1,4.572200775E-2,3.930356503E-1,4.142504307E-1
2.054594211E2,-1.642746925E-1,9.643554688E-2,2.628529072E-1,3.246192233E-1
2.054674472E2,-1.483668089E-1,1.104450226E-1,9.294223785E-2,2.070001753E-1
2.054754428E2,-1.278084517E-1,9.500408173E-2,-6.930685043E-2,1.736784828E-1
2.054834384E2,-1.457453966E-1,6.235218048E-2,-9.578657150E-2,1.852149625E-1
2.054914340E2,-1.088402271E-1,1.992225647E-2,-3.304195404E-2,1.154766733E-1
2.054994296E2,-5.292701721E-2,-3.453731537E-2,2.743315697E-2,6.889610588E-2
2.055074252E2,3.272294998E-4,-6.751632690E-2,9.993219376E-2,1.206026734E-1
2.055154209E2,-8.573412895E-3,-5.021286011E-2,2.060124874E-1,2.122168224E-1
2.055234165E2,-2.198123932E-2,-3.288364410E-2,2.499649525E-1,2.530750608E-1
2.055314121E2,1.222026348E-2,-3.707599640E-2,2.624652386E-1,2.653525312E-1
2.055393771E2,6.073617935E-2,-6.995487213E-2,2.508156300E-1,2.673780990E-1
2.055474033E2,7.819294930E-2,-1.076059341E-1,2.630906105E-1,2.948047552E-1
2.055553989E2,1.292834282E-1,-1.571464539E-1,2.535800934E-1,3.251339363E-1
2.055633640E2,1.468676329E-1,-1.636581421E-1,2.467536926E-1,3.305169797E-1
2.055713901E2,9.533870220E-2,-1.366777420E-1,1.948087215E-1,2.563605104E-1
2.055793857E2,3.485321999E-3,-5.473804474E-2,1.100895405E-1,1.229963737E-1
2.055873813E2,-1.097182035E-1,7.495117188E-2,5.482387543E-2,1.437408073E-1
2.055953769E2,-1.416873932E-1,1.421375275E-1,-6.182789803E-2,2.100025787E-1
2.056033725E2,-1.310198307E-1,1.803436279E-1,-1.706504822E-1,2.807340507E-1
2.056113681E2,-1.419045925E-1,1.755619049E-1,-2.248373032E-1,3.186074524E-1
2.056193332E2,-1.292699575E-1,1.110134125E-1,-2.031257153E-1,2.651315822E-1
2.056273288E2,-7.101321220E-2,3.229904175E-2,-1.246521473E-1,1.470519032E-1
2.056353244E2,-3.107666969E-3,-6.782627106E-2,1.214027405E-3,6.790828007E-2
2.056433200E2,4.608166218E-2,-1.438550949E-1,1.076576710E-1,1.854938868E-1
2.056513156E2,2.626991272E-2,-1.431922913E-1,2.165460587E-1,2.609335856E-1
2.056593417E2,-5.043327808E-2,-1.113500595E-1,2.682285309E-1,2.947692251E-1
2.056673374E2,-1.220220327E-1,-8.904266357E-2,2.457952499E-1,2.885017804E-1
2.056753330E2,-1.794582605E-1,-1.074638367E-1,1.658396721E-1,2.669392071E-1
2.056833286E2,-1.269708872E-1,-1.331157684E-1,5.478334427E-2,1.919443378E-1
2.056913242E2,-4.380989075E-2,-1.683597565E-1,-4.700899124E-2,1.802058805E-1
2.056992893E2,-4.933273792E-2,-1.771459579E-1,-9.909701347E-2,2.088890316E-1
2.057072849E2,-1.173239946E-1,-1.473588943E-1,-1.093389988E-1,2.177948120E-1
2.057152805E2,-1.716297865E-1,-5.514335632E-2,-1.136758327E-1,2.131191411E-1
2.057232456E2,-1.930689812E-1,8.633613586E-3,-1.221024990E-1,2.286026925E-1
2.057312412E2,-1.388438940E-1,5.827236176E-2,-1.106524467E-1,1.868616039E-1
2.057392063E2,-6.591629982E-2,7.466506958E-2,-6.712341309E-2,1.201057192E-1
2.057472324E2,9.057760239E-3,5.535411835E-2,3.519034386E-2,6.621541920E-2
2.057552280E2,1.183700562E-2,1.712322235E-2,2.464678288E-1,2.473453255E-1
2.057631931E2,4.333961010E-2,-1.867961884E-2,4.935755730E-1,4.958266796E-1
2.057712192E2,1.132467985E-1,-1.019525528E-1,6.427440643E-1,6.605596814E-1
2.057792148E2,1.867718697E-1,-1.232261658E-1,7.019541264E-1,7.367550575E-1
2.057872104E2,1.291615963E-1,-1.174125671E-1,7.460846901E-1,7.662315536E-1
2.057952060E2,9.868860245E-3,-7.025527954E-2,7.882885933E-1,7.914746395E-1
2.058031711E2,-7.542896271E-2,-4.672241211E-2,7.363829613E-1,7.417090925E-1
2.058111667E2,-1.146637201E-1,-7.590866089E-2,6.349303722E-1,6.496510379E-1
2.058191318E2,-1.101937294E-1,-1.531877518E-1,4.247069359E-1,4.647420001E-1
2.058271274E2,-5.737006664E-2,-1.827869415E-1,1.678004265E-1,2.546750354E-1
2.058351230E2,-1.115610600E-1,-1.675996780E-1,-3.317952156E-2,2.040500008E-1
2.058431186E2,-2.228678465E-1,-1.073627472E-1,-1.220927238E-1,2.758685732E-1
2.058511142E2,-3.466417789E-1,-2.107238770E-2,-1.241137981E-1,3.687937138E-1
2.058591403E2,-4.011963606E-1,6.279563904E-2,-1.237845421E-1,4.245284736E-1
2.058671359E2,-3.778955936E-1,1.249208450E-1,-9.966039658E-2,4.102956152E-1
2.058751315E2,-3.124504089E-1,1.511220932E-1,-7.380914688E-2,3.548393091E-1
2.058831271E2,-1.847345829E-1,1.112709045E-1,4.563093185E-3,2.157055913E-1
2.058911228E2,-5.479001999E-2,4.067420959E-2,8.875656128E-2,1.119556376E-1
2.058990878E2,3.980219364E-2,-4.083251953E-2,2.351887226E-1,2.420025713E-1
2.059070529E2,1.342419386E-1,-1.175117493E-1,3.909735680E-1,4.297560240E-1
2.059150180E2,1.691354513E-1,-1.197996140E-1,4.578311443E-1,5.025615436E-1
2.059230136E2,1.352270842E-1,-6.437587738E-2,4.883844852E-1,5.108326764E-1
2.059310092E2,2.515459061E-2,2.705955505E-2,4.184076786E-1,4.200356633E-1
2.059389438E2,-3.900742531E-2,2.997970581E-2,4.491033554E-1,4.517899798E-1
2.059469699E2,-4.557776451E-2,-7.855415344E-3,3.747725487E-1,3.776155497E-1
2.059549655E2,-1.366925240E-2,-8.414459229E-2,2.795801163E-1,2.922878757E-1
2.059629611E2,1.854526997E-2,-1.173849106E-1,2.733886242E-1,2.981014661E-1
2.059709567E2,-2.524507046E-2,-1.051034927E-1,3.178529739E-1,3.357299075E-1
2.059789523E2,-1.210646629E-1,-6.155776978E-2,3.719010353E-1,3.959247298E-1
2.059869479E2,-1.927038431E-1,-1.803016663E-2,4.118463993E-1,4.550574850E-1
2.059949130E2,-2.213574648E-1,2.778816223E-2,3.922567368E-1,4.512611846E-1
2.060029086E2,-1.979674101E-1,3.731155396E-2,3.184776306E-1,3.768437988E-1
2.060109042E2,-1.054371595E-1,6.545257568E-2,1.984646320E-1,2.340710244E-1
2.060188693E2,-3.020310402E-2,4.749870300E-2,7.536506653E-2,9.406512389E-2
2.060268955E2,2.562808990E-2,-1.145267487E-2,6.563472748E-2,7.138543412E-2
2.060348911E2,8.362782001E-2,-6.576442719E-2,9.695315361E-2,1.439391752E-1
2.060428562E2,1.247369051E-1,-9.142780304E-2,1.452293396E-1,2.121553670E-1
2.060508518E2,1.110863686E-1,-5.485630035E-2,1.650321484E-1,2.063613456E-1
2.060588779E2,4.953813553E-2,1.986408234E-2,1.566483974E-1,1.654911752E-1
2.060668735E2,-3.103017807E-2,6.819820404E-2,1.485323906E-1,1.663602658E-1
2.060748691E2,-7.589483261E-2,8.989429474E-2,1.125640869E-1,1.628240876E-1
2.060828342E2,-2.971994877E-2,4.980182648E-2,4.394602776E-2,7.276503715E-2
2.060908298E2,3.562247753E-2,-5.049705505E-3,-8.957147598E-3,3.707682462E-2
2.060987644E2,7.237076759E-2,-4.804325104E-2,-3.504037857E-2,9.366701715E-2
2.061067905E2,4.740023613E-2,-6.948566437E-2,-4.637026787E-2,9.604812169E-2
2.061147861E2,-1.550030708E-2,-5.023097992E-2,-1.912093163E-2,5.593765181E-2
2.061227512E2,-1.019855738E-1,5.078315735E-3,-4.054784775E-3,1.021924059E-1
2.061307468E2,-1.337068081E-1,4.594135284E-2,-3.681373596E-2,1.460937014E-1
2.061387729E2,-1.081565619E-1,9.394168854E-2,-6.476879120E-2,1.572192069E-1
2.061467685E2,-1.378829479E-1,1.323032379E-1,-4.956793785E-2,1.974153858E-1
2.061547641E2,-1.245993376E-1,1.179170609E-1,4.135608673E-3,1.715999167E-1
2.061627597E2,-5.387294292E-2,6.976413727E-2,8.399963379E-3,8.854314323E-2
2.061707553E2,-9.718298912E-3,2.863597870E-2,4.415583611E-2,5.351824429E-2
2.061787204E2,-1.583087444E-2,3.991222382E-2,1.191542149E-1,1.266543687E-1
2.061867160E2,6.824731827E-3,9.638309479E-2,2.071712017E-1,2.285961171E-1
2.061947116E2,3.102064133E-3,1.429271698E-1,2.293345928E-1,2.702446191E-1
2.062027072E2,-1.027011871E-2,1.651535034E-1,1.952905655E-1,2.559678886E-1
2.062107028E2,1.699209213E-2,1.439294815E-1,1.409039497E-1,2.021344847E-1
2.062187290E2,8.262968063E-2,9.603118896E-2,3.748941422E-2,1.321177867E-1
2.062267246E2,1.246182919E-1,4.802131653E-2,-3.176331520E-2,1.372759036E-1
2.062347202E2,1.979789734E-1,4.569053650E-3,-8.083248138E-2,2.138935254E-1
2.062427158E2,1.881754398E-1,-1.019954681E-2,-1.675100327E-1,2.521381327E-1
2.062507114E2,7.984149456E-2,3.520870209E-2,-2.275271416E-1,2.436861036E-1
2.062586765E2,-3.314542770E-2,1.014013290E-1,-2.862255573E-1,3.054601751E-1
2.062666721E2,-1.189850569E-1,1.535511017E-1,-3.814284801E-1,4.280456402E-1
2.062746677E2,-9.295916557E-2,1.791591644E-1,-4.356377125E-1,4.801245976E-1
2.062826633E2,-6.027066708E-2,1.638326645E-1,-4.917387962E-1,5.218052692E-1
2.062906589E2,-6.291270256E-3,9.792041779E-2,-5.013401508E-1,5.108521656E-1
2.062986850E2,3.322350979E-2,4.145526886E-2,-4.793553352E-1,4.822902428E-1
2.063066806E2,4.606962204E-2,6.438255310E-3,-4.356083870E-1,4.380850694E-1
2.063146762E2,9.934329987E-2,1.204490662E-2,-4.395933151E-1,4.508397206E-1
2.063226718E2,1.186572313E-1,3.428363800E-2,-4.361615181E-1,4.533120076E-1
2.063306674E2,8.521509171E-2,8.991813660E-2,-4.442086220E-1,4.611596068E-1
2.063386325E2,4.691386223E-2,1.214981079E-1,-4.685385227E-1,4.863034526E-1
2.063466281E2,6.340098381E-2,1.313772202E-1,-4.732382298E-1,4.952111477E-1
2.063546237E2,1.177051067E-1,1.148576736E-1,-4.372737408E-1,4.671778052E-1
2.063625888E2,1.693408489E-1,7.683372498E-2,-3.967990875E-1,4.382114333E-1
2.063705844E2,1.634092331E-1,5.813598633E-2,-3.330097198E-1,3.754701638E-1
2.063786105E2,1.098657846E-1,9.235191345E-2,-2.578666210E-1,2.951178761E-1
2.063866062E2,2.537190914E-2,1.315908432E-1,-2.384557724E-1,2.735343473E-1
2.063946018E2,-5.460655689E-2,1.877946854E-1,-2.223925591E-1,2.961539637E-1
2.064025974E2,-4.642951488E-2,2.057828903E-1,-2.213494778E-1,3.057742453E-1
2.064105930E2,-2.555322647E-2,1.907339096E-1,-2.881634235E-1,3.465119772E-1
2.064185581E2,8.943247795E-2,1.294918060E-1,-4.089235067E-1,4.381606216E-1
2.064265537E2,1.941772699E-1,5.832481384E-2,-5.215654373E-1,5.595865451E-1
2.064345493E2,2.482740879E-1,-3.479957581E-3,-5.234131813E-1,5.793215784E-1
2.064425449E2,2.567287683E-1,-3.885269165E-2,-4.897727966E-1,5.543433814E-1
2.064505405E2,2.461256981E-1,-1.894187927E-2,-4.065655470E-1,4.756387264E-1
2.064585056E2,1.807715893E-1,3.720092773E-2,-3.410886526E-1,3.878192175E-1
2.064665317E2,6.342530251E-2,9.603023529E-2,-3.072757721E-1,3.281203669E-1
2.064745273E2,1.545560360E-2,1.358566284E-1,-3.363276720E-1,3.630595022E-1
2.064825229E2,-3.704774380E-2,1.399059296E-1,-3.728424311E-1,3.999471001E-1
2.064905185E2,-1.078248024E-3,1.129350662E-1,-3.858953714E-1,4.020829883E-1
2.064984836E2,7.527101040E-2,6.452560425E-2,-3.685334921E-1,3.816362318E-1
2.065064487E2,8.240222931E-2,2.846240997E-2,-2.424147129E-1,2.576143032E-1
2.065144443E2,2.519714832E-2,1.919364929E-2,-1.466968060E-1,1.500774644E-1
2.065224399E2,2.786445618E-2,1.745510101E-2,-9.794569016E-2,1.033173107E-1
2.065304050E2,7.588469982E-2,3.030872345E-2,-9.339690208E-2,1.240970898E-1
2.065384311E2,1.333925724E-1,3.130531311E-2,-1.085641384E-1,1.748135382E-1
2.065464267E2,1.243288517E-1,5.395984650E-2,-1.333570480E-1,1.901405550E-1
2.065544223E2,1.033799648E-1,6.471252441E-2,-1.751253605E-1,2.134104492E-1
2.065624179E2,8.026063442E-2,6.837177277E-2,-1.667988300E-1,1.973279464E-1
2.065704135E2,1.224650145E-1,2.303123474E-2,-1.383378506E-1,1.861866763E-1
2.065783786E2,1.530090570E-1,-2.203178406E-2,-1.131894588E-1,1.915959933E-1
2.065864047E2,1.314773560E-1,-6.914138794E-3,-5.780267715E-2,1.437889075E-1
2.065944003E2,1.522350311E-2,4.450893402E-2,-3.669548035E-2,5.966035981E-2
2.066023959E2,-8.756327629E-2,1.110277176E-1,-4.381060600E-2,1.480332754E-1
2.066103916E2,-8.983361721E-2,1.224555969E-1,-9.871459007E-2,1.811353701E-1
2.066183566E2,-2.074551582E-2,5.441570282E-2,-1.663730145E-1,1.762708855E-1
2.066263522E2,5.066800117E-2,-1.365375519E-2,-1.812834740E-1,1.887256456E-1
2.066343479E2,5.449843407E-2,-6.011867523E-2,-1.706025600E-1,1.889168281E-1
2.066423435E2,-1.825332642E-2,-5.123233795E-2,-1.086764336E-1,1.215257322E-1
2.066502780E2,-9.658586979E-2,-2.066230774E-2,-8.638834953E-2,1.312200752E-1
2.066582431E2,-1.101927757E-1,3.153133392E-2,-4.280924797E-2,1.223491093E-1
2.066662692E2,-9.072923660E-2,4.774093628E-2,-9.510970116E-2,1.398457959E-1
2.066742648E2,-7.827329636E-2,7.588005066E-2,-1.542236805E-1,1.888635344E-1
2.066822299E2,-8.962035179E-2,1.134986877E-1,-2.055739164E-1,2.513451704E-1
2.066902561E2,-6.525862217E-2,1.222629547E-1,-2.493661642E-1,2.852900309E-1
2.066982211E2,2.178788185E-3,5.438423157E-2,-2.379814386E-1,2.441261086E-1
2.067062167E2,6.952595711E-2,-1.818180084E-2,-1.696618795E-1,1.842541450E-1
2.067142124E2,1.031500101E-1,-7.339477539E-2,-8.030462265E-2,1.499184780E-1
2.067222080E2,7.499742508E-2,-4.702854156E-2,3.897428513E-3,8.860861944E-2
2.067302036E2,-8.134961128E-3,2.960777283E-2,4.273462296E-2,5.262172368E-2
2.067381687E2,-8.185243607E-2,9.181022644E-2,1.708745956E-2,1.241809979E-1
2.067461948E2,-5.771100521E-2,7.730102539E-2,-2.516102791E-2,9.969496464E-2
2.067541904E2,3.317594528E-2,2.902984619E-2,-7.854604721E-2,9.007139861E-2
2.067621555E2,1.072207689E-1,-3.845500946E-2,-1.221501827E-1,1.670202029E-1
2.067701511E2,1.452984810E-1,-5.801773071E-2,-8.457493782E-2,1.778500092E-1
2.067781772E2,8.777940273E-2,-8.111953735E-3,-6.376457214E-2,1.087977389E-1
2.067861728E2,1.133382320E-2,3.945922852E-2,-4.540872574E-2,6.121632655E-2
2.067941684E2,-4.139089584E-2,7.264995575E-2,-6.070280075E-2,1.033249841E-1
2.068021640E2,-2.495205402E-2,1.058473587E-1,-7.868480682E-2,1.342295317E-1
2.068101596E2,-1.811623573E-3,1.268110275E-1,-1.126627922E-1,1.696385081E-1
2.068181247E2,4.487395287E-3,1.119127274E-1,-1.493514776E-1,1.866827767E-1
2.068261508E2,7.492816448E-2,6.336402893E-2,-1.571828127E-1,1.852988575E-1
2.068341464E2,1.763497591E-1,-4.264450073E-2,-1.268434525E-1,2.213753654E-1
2.068421115E2,2.537529469E-1,-1.150875092E-1,-4.411196709E-2,2.821020355E-1
2.068501071E2,2.575432062E-1,-1.226768494E-1,9.807920456E-2,3.016581555E-1
