"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
3.729602800E0,-1.010237634E-2,-2.090215683E-3,1.545114517E-1
3.739602800E0,-1.010237634E-2,-2.090215683E-3,1.545114517E-1
3.749602800E0,-4.296317697E-3,-7.930755615E-3,-3.588199615E-2
3.759602800E0,-1.194635034E-2,-2.891659737E-2,-3.841400146E-3
3.769602800E0,-1.206964254E-3,-5.064606667E-2,1.371946335E-1
3.779602800E0,2.194470167E-2,-4.978656769E-2,1.597509384E-1
3.789602800E0,2.194470167E-2,-4.978656769E-2,1.597509384E-1
3.799602800E0,2.194470167E-2,-4.978656769E-2,1.597509384E-1
3.809602800E0,2.194470167E-2,-4.978656769E-2,1.597509384E-1
3.819602800E0,1.071019471E-2,6.813526154E-3,8.656597137E-2
3.829602800E0,5.373179913E-3,1.668453217E-2,9.219360352E-2
3.839602800E0,5.373179913E-3,1.668453217E-2,9.219360352E-2
3.849602800E0,5.373179913E-3,1.668453217E-2,9.219360352E-2
3.859602800E0,1.247368753E-2,1.443672180E-2,1.199293137E-1
3.869602800E0,1.247368753E-2,1.443672180E-2,1.199293137E-1
3.879602800E0,1.247368753E-2,1.443672180E-2,1.199293137E-1
3.889602800E0,1.247368753E-2,1.443672180E-2,1.199293137E-1
3.899602800E0,-7.606297731E-4,-5.333876610E-2,1.002988815E-1
3.909602800E0,-1.268593967E-2,-6.034827232E-2,1.106948853E-1
3.919602800E0,-2.433177829E-2,-5.782508850E-2,1.210832596E-1
3.929602800E0,-4.488894343E-2,-6.002449989E-2,8.198928833E-2
3.939602800E0,-5.186596513E-2,-7.412075996E-2,7.087516785E-2
3.949602800E0,-5.413852632E-2,-7.387685776E-2,7.651042938E-2
3.959602800E0,-5.387660861E-2,-8.090901375E-2,6.775379181E-2
3.969602800E0,-5.321466923E-2,-8.498978615E-2,2.404022217E-2
3.979602800E0,-5.483436584E-2,-9.376525879E-2,1.789855957E-2
3.989602800E0,-4.165171087E-2,-8.806943893E-2,7.404804230E-2
3.999602800E0,-5.206128955E-2,-9.210562706E-2,8.227157593E-2
4.009602800E0,-3.335005045E-2,-7.503318787E-2,1.773662567E-1
4.019602800E0,-2.638354897E-3,-5.173969269E-2,1.995134354E-1
4.029602800E0,3.709569573E-3,-3.148126602E-2,1.663789749E-1
4.039602800E0,1.198686659E-2,-4.069089890E-3,9.731483459E-2
4.049602800E0,1.198686659E-2,-4.069089890E-3,9.731483459E-2
4.059602800E0,1.198686659E-2,-4.069089890E-3,9.731483459E-2
4.069602800E0,-3.029808402E-2,2.526283264E-2,-1.076231003E-1
4.079602800E0,-3.550478816E-2,3.207826614E-2,-9.896659851E-2
4.089602800E0,-6.887431443E-2,-1.621246338E-3,4.189414978E-1
4.099602800E0,-6.696516275E-2,-3.712272644E-2,4.965085983E-1
4.109602800E0,-6.696516275E-2,-3.712272644E-2,4.965085983E-1
4.119602800E0,-6.696516275E-2,-3.712272644E-2,4.965085983E-1
4.129602800E0,4.410934448E-2,-8.765935898E-3,-1.422424316E-1
4.139602800E0,1.170386374E-2,-2.205872536E-2,-1.315965652E-1
4.149602800E0,-4.856333137E-3,-6.044554710E-2,-3.671836853E-2
4.159602800E0,-4.856333137E-3,-6.044554710E-2,-3.671836853E-2
4.169602800E0,-3.543418646E-2,-6.036567688E-2,1.803379059E-1
4.179602800E0,-3.543418646E-2,-6.036567688E-2,1.803379059E-1
4.189602800E0,2.284905314E-2,-4.527568817E-4,1.333198547E-1
4.199602800E0,2.970962226E-2,2.578496933E-3,1.144132614E-1
4.209602800E0,2.970962226E-2,2.578496933E-3,1.144132614E-1
4.219602800E0,-5.430132151E-3,1.007032394E-2,1.066226959E-1
4.229602800E0,2.682089806E-3,6.038188934E-3,8.613395691E-2
4.239602800E0,-1.126332581E-2,-1.163029671E-2,7.785034180E-2
4.249602800E0,-1.126332581E-2,-1.163029671E-2,7.785034180E-2
4.259602800E0,-4.169496894E-2,-2.154994011E-2,9.369468689E-2
4.269602800E0,-5.013357103E-2,-1.642680168E-2,1.161727905E-1
4.279602800E0,-5.337418616E-2,-2.165389061E-2,1.192474365E-1
4.289602800E0,-5.482631922E-2,-8.692193031E-2,1.055374146E-1
4.299602800E0,-7.008254528E-2,-1.103022099E-1,1.153316498E-1
4.309602800E0,-7.008254528E-2,-1.103022099E-1,1.153316498E-1
4.319602800E0,-3.274776042E-2,-1.050136089E-1,9.637260437E-2
4.329602800E0,-2.295659482E-2,-7.016015053E-2,1.231594086E-1
4.339602800E0,-2.295659482E-2,-7.016015053E-2,1.231594086E-1
4.349602800E0,-1.179996133E-2,-5.197429657E-2,1.140422821E-1
4.359602800E0,-1.012814045E-2,-4.165053368E-2,7.596969604E-2
4.369602800E0,-1.113949716E-2,-2.164196968E-2,1.672153473E-1
4.379602800E0,-1.663631201E-2,-7.091999054E-3,1.792335510E-1
4.389602800E0,-1.663631201E-2,-7.091999054E-3,1.792335510E-1
4.399602800E0,-5.661129951E-3,-1.695585251E-2,-5.235671997E-3
4.409602800E0,-1.823633909E-3,-3.951048851E-2,7.182502747E-2
4.419602800E0,-1.433609426E-2,-4.355597496E-2,1.414947510E-1
4.429602800E0,-1.433609426E-2,-4.355597496E-2,1.414947510E-1
4.439602800E0,2.275651693E-2,-4.874444008E-2,1.341552734E-1
4.449602800E0,1.962302625E-2,-2.741265297E-2,4.228973389E-2
4.459602800E0,1.976765692E-2,-1.223087311E-2,4.415893555E-2
4.469602800E0,1.271696389E-2,-1.094198227E-2,7.491779327E-2
4.479602800E0,1.046849787E-2,-1.416826248E-2,7.464218140E-2
4.489602800E0,5.640566349E-3,-2.001905441E-2,1.078071594E-1
4.499602800E0,-1.804128289E-3,-2.546954155E-2,1.243391037E-1
4.509602800E0,-9.262993932E-3,-3.814196587E-2,1.001586914E-1
4.519602800E0,-1.419663429E-2,-4.155778885E-2,8.784484863E-2
4.529602800E0,-2.876077592E-2,-4.388356209E-2,9.664249420E-2
4.539602800E0,-3.844472766E-2,-6.185936928E-2,9.862995148E-2
4.549602800E0,-4.340256751E-2,-6.067085266E-2,1.173791885E-1
4.559602800E0,-6.015922129E-2,-6.667757034E-2,1.313390732E-1
4.569602800E0,-6.015922129E-2,-6.667757034E-2,1.313390732E-1
4.579602800E0,-6.015922129E-2,-6.667757034E-2,1.313390732E-1
4.589602800E0,-6.015922129E-2,-6.667757034E-2,1.313390732E-1
4.599602800E0,-3.699760139E-2,-4.297232628E-2,6.581783295E-2
4.609602800E0,-3.699760139E-2,-4.297232628E-2,6.581783295E-2
4.619602800E0,-3.699760139E-2,-4.297232628E-2,6.581783295E-2
4.629602800E0,-3.974273801E-3,-5.208778381E-2,5.082321167E-2
4.639602800E0,-1.573568583E-2,-5.912876129E-2,7.641887665E-2
4.649602800E0,-1.455217600E-2,-5.022430420E-2,1.632270813E-1
4.659602800E0,-1.455217600E-2,-5.022430420E-2,1.632270813E-1
4.669602800E0,-1.047846675E-2,-4.957365990E-2,1.667203903E-1
4.679602800E0,-1.047846675E-2,-2.563166618E-2,1.475667953E-1
4.689602800E0,-7.673054934E-3,5.027532578E-3,1.417160034E-3
4.699602800E0,-1.670315862E-2,-2.566576004E-3,-9.065628052E-3
4.709602800E0,-1.670315862E-2,-2.566576004E-3,-9.065628052E-3
4.719602800E0,-3.589749336E-2,1.262664795E-2,-1.228408813E-1
4.729602800E0,-3.644211590E-2,-1.780557632E-2,3.220100403E-1
4.739602800E0,-2.312242985E-2,-5.346465111E-2,4.817504883E-1
4.749602800E0,8.183553815E-3,-7.907009125E-2,4.612789154E-1
4.759602800E0,4.311773181E-2,-6.040835381E-2,2.297000885E-1
4.769602800E0,6.015184522E-2,-9.041309357E-3,-2.097063065E-1
4.779602800E0,3.456129134E-2,-7.203578949E-3,-2.705926895E-1
4.789602800E0,3.456129134E-2,-7.203578949E-3,-2.705926895E-1
4.799602800E0,3.456129134E-2,-7.203578949E-3,-2.705926895E-1
4.809602800E0,3.456129134E-2,-7.203578949E-3,-2.705926895E-1
4.819602800E0,-1.395301521E-2,-8.065056801E-2,2.651290894E-1
4.829602800E0,1.324948668E-2,-2.951455116E-2,1.896562576E-1
4.839602800E0,1.445223391E-2,2.064442635E-2,1.114835739E-1
4.849602800E0,1.445223391E-2,2.064442635E-2,1.114835739E-1
4.859602800E0,-4.399478436E-3,9.220600128E-3,9.594058990E-2
4.869602800E0,-7.499754429E-4,2.818584442E-3,1.169958115E-1
4.879602800E0,-2.397149801E-2,-1.716232300E-2,1.071672440E-1
4.889602800E0,-2.397149801E-2,-1.716232300E-2,1.071672440E-1
4.899602800E0,-4.038263857E-2,-3.368973732E-2,8.732891083E-2
4.909602800E0,-4.952864349E-2,-4.017305374E-2,8.440113068E-2
4.919602800E0,-5.362035334E-2,-4.253768921E-2,9.802436829E-2
4.929602800E0,-6.832209229E-2,-6.319785118E-2,1.080274582E-1
4.939602800E0,-6.832209229E-2,-6.319785118E-2,1.080274582E-1
4.949602800E0,-7.653602958E-2,-8.006095886E-2,1.201000214E-1
4.959602800E0,-6.912693381E-2,-7.636642456E-2,1.261796951E-1
4.969602800E0,-2.631612122E-2,-5.470585823E-2,1.454801559E-1
4.979602800E0,-1.250211895E-2,-4.404902458E-2,1.610555649E-1
4.989602800E0,-1.250211895E-2,-4.404902458E-2,1.610555649E-1
4.999602800E0,-1.250211895E-2,-4.404902458E-2,1.610555649E-1
5.009602800E0,-1.250211895E-2,-4.404902458E-2,1.610555649E-1
5.019602800E0,-1.076689363E-2,5.445480347E-3,1.427431107E-1
5.029602800E0,-1.128219068E-2,2.070546150E-2,6.010913849E-2
5.039602800E0,-9.295359254E-3,1.471447945E-2,1.109123230E-2
5.049602800E0,-9.295359254E-3,1.471447945E-2,1.109123230E-2
5.049602800E0,1.359553635E-2,-3.870987892E-2,5.004024506E-2
5.069602800E0,3.123384714E-2,-5.051445961E-2,1.084241867E-1
5.079602800E0,3.275831044E-2,-4.597663879E-2,1.219482422E-1
5.089602800E0,2.923139930E-2,-5.684328079E-2,7.215118408E-2
5.099602800E0,1.718495786E-2,-3.598523140E-2,6.640434265E-2
5.109602800E0,-1.818895340E-3,-2.939510345E-2,8.463382721E-2
5.119602800E0,-1.818895340E-3,-2.939510345E-2,8.463382721E-2
5.129602800E0,-2.287253737E-3,-2.137422562E-2,1.194877625E-1
5.139602800E0,1.069456339E-4,-2.137422562E-2,1.099109650E-1
5.149602800E0,4.546925426E-3,-1.949667931E-2,1.137952805E-1
5.159602800E0,2.168893814E-3,-3.062081337E-2,9.508514404E-2
5.169602800E0,2.168893814E-3,-3.062081337E-2,9.508514404E-2
5.179602800E0,-9.545013309E-3,-3.717374802E-2,1.146230698E-1
5.189602800E0,-2.644723654E-2,-5.010223389E-2,1.279582977E-1
5.199602800E0,-3.143449128E-2,-5.254101753E-2,1.017999649E-1
5.209602800E0,-3.143449128E-2,-5.254101753E-2,1.017999649E-1
5.219602800E0,-4.586386681E-2,-3.833222389E-2,5.885791779E-2
5.229602800E0,-3.144827485E-2,-4.869627953E-2,4.113006592E-2
5.239602800E0,-3.144827485E-2,-4.869627953E-2,4.113006592E-2
5.249602800E0,-3.619153798E-2,-4.047679901E-2,1.031799316E-1
5.259602800E0,-2.210804820E-2,-4.572868347E-2,1.142778397E-1
5.269602800E0,-2.974656224E-2,-4.365921021E-2,1.182336807E-1
5.279602800E0,-1.354101300E-2,-2.864360809E-2,1.114606857E-1
5.289602800E0,-1.354101300E-2,-2.864360809E-2,1.114606857E-1
5.299602800E0,-3.055875003E-2,2.665996552E-3,8.061408997E-2
5.309602800E0,-2.107654512E-2,-5.548954010E-3,6.760978699E-2
5.319602800E0,-2.107654512E-2,-5.548954010E-3,6.760978699E-2
5.329602800E0,-1.886788011E-2,4.004955292E-3,9.824371338E-2
5.339602800E0,-1.186913252E-2,-1.338243484E-3,1.308755875E-1
5.349602800E0,-1.902724802E-2,-9.195804596E-3,1.395349503E-1
5.359602800E0,2.590149641E-3,-1.116561890E-2,1.447000504E-1
5.369602800E0,-6.975755095E-3,-1.937127113E-2,9.101009369E-2
5.379602800E0,9.680226445E-3,-2.985310555E-2,3.735351562E-2
5.389602800E0,-5.068302155E-3,-3.276252747E-2,-2.576732635E-2
5.399602800E0,-1.608471572E-2,-5.143070221E-2,6.446838379E-3
5.409602800E0,-3.589127958E-2,-5.799627304E-2,7.294559479E-2
5.419602800E0,-3.602766991E-2,-6.241583824E-2,1.728992462E-1
5.429602800E0,-4.531359673E-2,-6.057929993E-2,2.294921875E-1
5.439602800E0,-1.078329980E-2,-4.772806168E-2,2.197608948E-1
5.449602800E0,-1.049584150E-2,-3.623676300E-2,1.368112564E-1
5.459602800E0,-1.049584150E-2,-3.623676300E-2,1.368112564E-1
5.469602800E0,-3.213018179E-3,6.894826889E-3,-2.400493622E-2
5.479602800E0,-3.178213537E-2,1.298141479E-2,-6.642723083E-2
5.489602800E0,-3.178213537E-2,1.298141479E-2,-6.642723083E-2
5.499602800E0,-3.824588656E-2,3.747701645E-3,-2.631092072E-2
5.509602800E0,-2.528773248E-2,-1.312327385E-2,2.753429413E-1
5.519602800E0,-5.682140589E-3,-7.713532448E-2,5.590486526E-1
5.529602800E0,4.592908919E-2,-7.727050781E-2,4.067592621E-1
5.539602800E0,5.756104738E-2,-5.690622330E-2,1.056966782E-1
5.549602800E0,5.875352025E-2,-2.393817902E-2,-2.047700882E-1
5.559602800E0,-6.259351969E-3,-2.566552162E-2,-2.946395874E-1
5.569602800E0,-5.212046206E-2,-6.604790688E-2,-7.668113708E-2
5.579602800E0,-5.172111094E-2,-9.228420258E-2,1.843223572E-1
5.589602800E0,-1.531812549E-2,-8.662462234E-2,3.634548187E-1
5.599602800E0,4.033012688E-2,-3.201556206E-2,2.815599442E-1
5.609602800E0,4.033012688E-2,-3.201556206E-2,2.815599442E-1
5.619602800E0,2.365215123E-2,2.792119980E-2,4.526424408E-2
5.629602800E0,-8.894205093E-4,5.092787743E-2,-6.619453430E-3
5.639602800E0,-3.901603818E-2,6.205248833E-2,3.970241547E-2
5.649602800E0,-2.697013319E-2,4.960870743E-2,7.548236847E-2
5.659602800E0,-1.551567018E-2,4.477262497E-2,9.221839905E-2
5.669602800E0,-8.830398321E-3,2.826857567E-2,8.988761902E-2
5.679602800E0,-3.460137546E-2,-1.267886162E-2,1.185588837E-1
5.689602800E0,-4.788702726E-2,-2.800297737E-2,1.159114838E-1
5.699602800E0,-7.292093337E-2,-6.061601639E-2,1.274814606E-1
5.709602800E0,-7.292093337E-2,-6.061601639E-2,1.274814606E-1
5.719602800E0,-9.230081737E-2,-8.407235146E-2,8.491611481E-2
5.729602800E0,-7.791626453E-2,-8.639001846E-2,6.989288330E-2
5.739602800E0,-6.600533426E-2,-8.620834351E-2,7.405281067E-2
5.749602800E0,-3.730221093E-2,-6.929492950E-2,1.069364548E-1
5.759602800E0,-3.730221093E-2,-6.929492950E-2,1.069364548E-1
5.759602800E0,-1.620578766E-2,-5.715179443E-2,1.582937241E-1
5.779602800E0,-1.620578766E-2,-5.715179443E-2,1.582937241E-1
5.789602800E0,1.151594520E-2,-2.153182030E-2,1.010990143E-1
5.799602800E0,-4.034996033E-3,1.888036728E-3,7.085132599E-2
5.809602800E0,-4.034996033E-3,1.888036728E-3,7.085132599E-2
5.819602800E0,2.973482013E-3,1.475119591E-2,4.581069946E-2
5.829602800E0,7.702723145E-3,-1.069068909E-2,6.454277039E-2
5.839602800E0,7.702723145E-3,-1.069068909E-2,6.454277039E-2
5.849602800E0,4.151715338E-2,-3.234863281E-2,1.517162323E-1
5.859602800E0,4.151715338E-2,-3.234863281E-2,1.517162323E-1
5.869602800E0,2.086973190E-2,-4.940342903E-2,9.759426117E-2
5.879602800E0,2.086973190E-2,-4.940342903E-2,9.759426117E-2
5.889602800E0,-2.303962409E-2,-9.368658066E-3,5.468845367E-2
5.899602800E0,-1.146857440E-2,7.791519165E-3,7.567405701E-2
5.909602800E0,-1.223428547E-2,1.086115837E-2,9.912395477E-2
5.919602800E0,7.881820202E-4,2.647852898E-2,1.244544983E-1
5.929602800E0,5.188331008E-3,2.244186401E-2,1.335678101E-1
5.939602800E0,4.991531372E-3,2.534914017E-2,1.138887405E-1
5.949602800E0,2.773106098E-5,1.635861397E-2,9.901905060E-2
5.959602800E0,-1.476368308E-2,-2.043318748E-2,8.374023438E-2
5.969602800E0,-1.984456182E-2,-1.688456535E-2,9.775733948E-2
5.979602800E0,-2.986530960E-2,-2.783751488E-2,8.779239655E-2
5.989602800E0,-2.061966062E-2,-3.603386879E-2,8.511161804E-2
5.999602800E0,-3.081139922E-2,-3.796243668E-2,8.696269989E-2
6.009602800E0,-3.081139922E-2,-3.796243668E-2,8.696269989E-2
6.019602800E0,-3.587867320E-2,-5.403876305E-2,1.056394577E-1
6.029602800E0,-4.072363675E-2,-5.506205559E-2,1.125373840E-1
6.039602800E0,-4.072363675E-2,-5.506205559E-2,1.125373840E-1
6.049602800E0,-4.072363675E-2,-5.506205559E-2,1.125373840E-1
6.059602800E0,-2.042461932E-2,-3.387784958E-2,1.158857346E-1
6.069602800E0,-2.077731490E-2,-2.356505394E-2,9.387588501E-2
6.079602800E0,-1.156723499E-2,-1.673483849E-2,9.072017670E-2
6.089602800E0,-1.156723499E-2,-1.673483849E-2,9.072017670E-2
6.099602800E0,-1.156723499E-2,-1.673483849E-2,9.072017670E-2
6.109602800E0,-2.404555678E-2,-2.184915543E-2,7.081127167E-2
6.119602800E0,-2.432154119E-2,-1.999688148E-2,9.220600128E-2
6.129602800E0,-5.391284823E-3,-2.256965637E-2,8.736419678E-2
6.139602800E0,-1.978302002E-2,-2.769899368E-2,1.183948517E-1
6.149602800E0,-1.256792247E-2,-2.788853645E-2,1.398916245E-1
6.159602800E0,-4.734307528E-3,-2.405309677E-2,1.540069580E-1
6.169602800E0,-4.489094019E-3,-1.537251472E-2,1.202459335E-1
6.179602800E0,2.631619573E-3,-2.583098412E-2,6.972408295E-2
6.189602800E0,-1.187965274E-3,-6.903886795E-3,-1.415824890E-2
6.199602800E0,-1.410770416E-2,-1.578187943E-2,-4.031944275E-2
6.209602800E0,-2.667377889E-2,-2.189707756E-2,4.615497589E-2
6.219602800E0,-3.177982569E-2,-3.285026550E-2,1.637449265E-1
6.229602800E0,-2.666735649E-2,-3.987479210E-2,2.547731400E-1
6.239602800E0,3.255859017E-3,-3.010034561E-2,2.661619186E-1
6.249602800E0,3.255859017E-3,-3.010034561E-2,2.661619186E-1
6.259602800E0,1.083259284E-2,-1.055073738E-2,7.342910767E-2
6.269602800E0,5.897387862E-3,4.599571228E-3,-1.320362091E-2
6.279602800E0,5.897387862E-3,4.599571228E-3,-1.320362091E-2
6.289602800E0,-5.877071619E-2,1.659941673E-2,-8.197307587E-2
6.299602800E0,-6.806999445E-2,1.217317581E-2,-1.147327423E-1
6.309602800E0,-5.751045048E-2,-8.735656738E-4,6.826114655E-2
6.319602800E0,-2.679090202E-2,-5.455708504E-2,4.147548676E-1
6.329602800E0,1.872932911E-2,-7.050704956E-2,4.628620148E-1
6.339602800E0,4.832864553E-2,-7.833409309E-2,3.309774399E-1
6.349602800E0,7.918460667E-2,-4.605460167E-2,8.638381958E-2
6.359602800E0,3.127278388E-2,-2.860975266E-2,-3.157329559E-1
6.369602800E0,-1.687315106E-2,-3.476095200E-2,-2.693052292E-1
6.379602800E0,-5.179217458E-2,-6.087422371E-2,-4.524612427E-2
6.389602800E0,-6.490299106E-2,-7.735610008E-2,1.860170364E-1
6.399602800E0,1.491038501E-2,-5.899953842E-2,3.649702072E-1
6.409602800E0,1.491038501E-2,-5.899953842E-2,3.649702072E-1
6.419602800E0,4.897087812E-2,1.440167427E-2,1.277256012E-1
6.429602800E0,4.897087812E-2,1.440167427E-2,1.277256012E-1
6.439602800E0,4.897087812E-2,1.440167427E-2,1.277256012E-1
6.449602800E0,-2.664187551E-2,4.656386375E-2,6.656837463E-2
6.459602800E0,-2.360606194E-2,1.705765724E-2,1.083955765E-1
6.469602800E0,-2.103000879E-3,2.134895325E-2,1.287422180E-1
6.479602800E0,7.451429963E-3,-2.146744728E-2,1.212463379E-1
6.489602800E0,-8.089661598E-3,-3.277277946E-2,1.101531982E-1
6.499602800E0,-8.089661598E-3,-3.277277946E-2,1.101531982E-1
6.509602800E0,-6.116367877E-2,-6.574487686E-2,5.665779114E-2
6.519602800E0,-1.010458320E-1,-7.212758064E-2,5.110359192E-2
6.529602800E0,-1.005033106E-1,-8.081078529E-2,7.119178772E-2
6.539602800E0,-8.365482092E-2,-6.553149223E-2,9.846019745E-2
6.549602800E0,-8.365482092E-2,-6.553149223E-2,9.846019745E-2
6.559602800E0,-3.445698321E-2,-2.992510796E-2,1.561689377E-1
6.569602800E0,-1.701562107E-2,-1.787829399E-2,1.568803787E-1
6.579602800E0,-2.401997149E-2,-1.319670677E-2,1.359834671E-1
6.589602800E0,-7.462039590E-3,-1.345801353E-2,7.912349701E-2
6.599602800E0,-7.462039590E-3,-1.345801353E-2,7.912349701E-2
6.609602800E0,-8.117213845E-3,3.524303436E-3,1.608600616E-1
6.619602800E0,1.459598541E-3,-1.264095306E-3,9.382247925E-2
6.629602800E0,1.439943910E-3,-3.329992294E-3,3.474235535E-2
6.639602800E0,1.439943910E-3,-3.329992294E-3,3.474235535E-2
6.649602800E0,6.565928459E-3,-5.754733086E-2,1.239175797E-1
6.659602800E0,3.207604587E-2,-7.098960876E-2,1.775255203E-1
6.669602800E0,3.207604587E-2,-7.098960876E-2,1.775255203E-1
6.669602800E0,4.042185843E-2,-6.589508057E-2,1.710948944E-1
6.689602800E0,2.304874361E-2,-5.327415466E-2,3.852748871E-2
6.699602800E0,2.304874361E-2,-5.327415466E-2,3.852748871E-2
6.709602800E0,-1.095812023E-2,-8.268594742E-3,6.609344482E-2
6.719602800E0,2.820536494E-3,1.407361031E-2,1.203651428E-1
6.729602800E0,9.442448616E-3,2.405023575E-2,1.187677383E-1
6.739602800E0,2.108928561E-2,1.713037491E-2,1.075592041E-1
6.749602800E0,2.108928561E-2,1.713037491E-2,1.075592041E-1
6.759602800E0,2.108928561E-2,1.713037491E-2,1.075592041E-1
6.769602800E0,-1.763388515E-3,-8.665800095E-3,1.272706985E-1
6.779602800E0,-6.441682577E-3,-2.548241615E-2,1.255578995E-1
6.789602800E0,-6.441682577E-3,-2.548241615E-2,1.255578995E-1
6.799602800E0,-6.441682577E-3,-2.548241615E-2,1.255578995E-1
6.809602800E0,-4.639403522E-2,-4.544830322E-2,9.221076965E-2
6.819602800E0,-4.812151194E-2,-4.547691345E-2,7.854938507E-2
6.829602800E0,-5.202542245E-2,-5.931949615E-2,9.687614441E-2
6.839602800E0,-4.246982932E-2,-6.833195686E-2,8.098316193E-2
6.849602800E0,-4.246982932E-2,-6.833195686E-2,8.098316193E-2
6.859602800E0,-1.524469256E-2,-6.178998947E-2,1.823139191E-2
6.869602800E0,-1.524469256E-2,-6.178998947E-2,1.823139191E-2
6.879602800E0,-2.399845421E-2,-4.650521278E-2,8.354187012E-2
6.889602800E0,-3.535757959E-2,-4.352664948E-2,1.418924332E-1
6.899602800E0,-3.535757959E-2,-4.352664948E-2,1.418924332E-1
6.909602800E0,-3.535757959E-2,-4.352664948E-2,1.418924332E-1
6.919602800E0,-3.535757959E-2,-4.352664948E-2,1.418924332E-1
6.929602800E0,-9.050831199E-3,-5.103111267E-3,7.226753235E-2
6.939602800E0,4.480883479E-3,-3.305435181E-3,1.292991638E-2
6.949602800E0,4.480883479E-3,-3.305435181E-3,1.292991638E-2
6.959602800E0,-3.654338419E-2,-8.051872253E-3,-6.801700592E-2
6.969602800E0,-3.654338419E-2,-8.051872253E-3,-6.801700592E-2
6.979602800E0,-5.554907024E-2,-2.570843697E-2,1.764297485E-1
6.989602800E0,-5.554907024E-2,-2.570843697E-2,1.764297485E-1
6.999602800E0,-5.554907024E-2,-2.570843697E-2,1.764297485E-1
7.009602800E0,6.338116527E-2,-4.965543747E-2,8.925819397E-2
7.019602800E0,7.430373132E-2,-2.845501900E-2,-6.413650513E-2
7.029602800E0,1.121163368E-3,-1.986455917E-2,-1.852111816E-1
7.039602800E0,-1.687803864E-2,-5.627751350E-2,-1.193027496E-1
7.049602800E0,-4.555705190E-2,-9.656286240E-2,2.351856232E-2
7.059602800E0,-5.217228830E-2,-1.035425663E-1,1.495275497E-1
7.069602800E0,-2.226655185E-2,-2.999353409E-2,2.520675659E-1
7.079602800E0,9.460955858E-3,1.212787628E-2,2.118053436E-1
7.089602800E0,2.973754704E-2,4.843616486E-2,1.377248764E-1
7.099602800E0,2.973754704E-2,4.843616486E-2,1.377248764E-1
7.109602800E0,6.413608789E-4,2.799177170E-2,9.336948395E-2
7.119602800E0,6.413608789E-4,2.799177170E-2,9.336948395E-2
7.129602800E0,-2.943590283E-3,5.639076233E-3,8.574581146E-2
7.139602800E0,-2.966597676E-3,-4.769563675E-3,7.018661499E-2
7.149602800E0,-2.966597676E-3,-4.769563675E-3,7.018661499E-2
7.159602800E0,-2.966597676E-3,-4.769563675E-3,7.018661499E-2
7.169602800E0,-4.115281999E-2,-7.046294212E-2,1.205072403E-1
7.179602800E0,-4.115281999E-2,-7.046294212E-2,1.205072403E-1
7.189602800E0,-7.434374094E-2,-8.338212967E-2,8.967876434E-2
7.199602800E0,-6.480363011E-2,-8.097791672E-2,1.023864746E-1
7.209602800E0,-6.725388765E-2,-8.097195625E-2,1.222763062E-1
7.219602800E0,-5.539335310E-2,-8.125352859E-2,1.348934174E-1
7.229602800E0,-3.157980740E-2,-6.326723099E-2,1.240339279E-1
7.229602800E0,-3.157980740E-2,-6.326723099E-2,1.240339279E-1
7.249602800E0,-1.317623258E-2,-5.548977852E-2,1.105756760E-1
7.259602800E0,5.486458540E-4,-3.985118866E-2,3.913021088E-2
7.269602800E0,1.355841756E-3,-1.813483238E-2,1.619949341E-1
7.279602800E0,1.355841756E-3,-1.813483238E-2,1.619949341E-1
7.289602800E0,-8.140504360E-4,-3.780841827E-3,1.148071289E-1
7.299602800E0,3.201320767E-3,-9.451866150E-3,-1.642036438E-2
7.309602800E0,7.357925177E-3,-3.802609444E-2,1.861667633E-2
7.319602800E0,6.726667285E-3,-4.440164566E-2,1.105756760E-1
7.329602800E0,8.412629366E-3,-4.882240295E-2,1.688804626E-1
7.339602800E0,2.648124099E-2,-4.408383369E-2,1.695899963E-1
7.349602800E0,2.648124099E-2,-4.408383369E-2,1.695899963E-1
7.359602800E0,2.427789569E-2,-1.297640800E-2,3.695869446E-2
7.369602800E0,2.359077334E-3,-1.080870628E-2,6.635665894E-2
7.379602800E0,2.359077334E-3,-1.080870628E-2,6.635665894E-2
7.389602800E0,2.359077334E-3,-1.080870628E-2,6.635665894E-2
7.399602800E0,1.598298550E-4,1.458644867E-3,1.436185837E-1
