"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.394283279E0,-1.389086992E-2,-4.069042206E-2,1.262950897E-1,1.334133292E-1
2.402217849E0,-1.947113872E-2,-3.794980049E-2,9.353256226E-2,1.027990895E-1
2.410243973E0,-1.579971611E-2,-3.758955002E-2,3.683090210E-2,5.494652536E-2
2.418239578E0,-1.707331836E-2,-2.263307571E-2,-1.741218567E-2,3.327068568E-2
2.426204666E0,-1.810733229E-2,-1.664304733E-2,-2.599334717E-2,3.578436256E-2
2.434230789E0,-2.336230129E-2,-1.740622520E-2,2.061748505E-2,3.569109815E-2
2.442256912E0,-3.047509491E-2,-2.045702934E-2,1.175432205E-1,1.231406925E-1
2.450252517E0,-2.974487841E-2,-1.657676697E-2,2.168006897E-1,2.194586204E-1
2.458217605E0,-1.006014645E-2,-1.335263252E-2,2.703819275E-1,2.708982947E-1
2.466243728E0,6.190687418E-5,-2.331781387E-2,3.020744324E-1,3.029730796E-1
2.474269851E0,1.681283861E-2,-1.257228851E-2,2.497301102E-1,2.506109772E-1
2.482234939E0,1.843010262E-2,-2.429962158E-3,1.421461105E-1,1.433565141E-1
2.490230545E0,2.728759870E-2,5.561590195E-3,3.941726685E-2,4.826246216E-2
2.498226150E0,1.482283324E-2,2.138853073E-2,-3.918266296E-2,4.703686543E-2
2.506221756E0,-9.267412126E-3,1.911854744E-2,-6.241607666E-2,6.593307523E-2
2.514186844E0,-1.642078906E-2,1.314663887E-2,-4.703235626E-2,5.152202405E-2
2.522212967E0,-4.241420329E-2,3.318548203E-3,-8.644866943E-2,9.635014193E-2
2.530178055E0,-4.641883820E-2,-1.069712639E-2,6.584644318E-2,8.127048131E-2
2.538173660E0,-4.542148113E-2,-1.761770248E-2,2.707948685E-1,2.751424271E-1
2.546169265E0,-2.820739895E-2,-4.487586021E-2,4.179439545E-1,4.212916439E-1
2.554195389E0,7.789656520E-4,-5.389618874E-2,3.541250229E-1,3.582037657E-1
2.562160476E0,3.429779038E-2,-5.150198936E-2,2.583570480E-1,2.656636174E-1
2.570156082E0,6.723671407E-2,-4.166984558E-2,1.291227341E-1,1.514259958E-1
2.578151687E0,6.587830186E-2,-4.094171524E-2,-5.744266510E-2,9.651857063E-2
2.586147293E0,4.376704618E-2,-5.063939095E-2,-1.813116074E-1,1.932713150E-1
2.594142898E0,1.139178500E-2,-4.897713661E-2,-2.184677124E-1,2.241800037E-1
2.602138504E0,-1.717234403E-2,-6.721639633E-2,-1.402206421E-1,1.564441172E-1
2.610103592E0,-3.531087562E-2,-9.171843529E-2,3.167343140E-2,1.032585859E-1
2.618099197E0,-4.380026832E-2,-9.252071381E-2,1.891374588E-1,2.150616756E-1
2.626094803E0,-1.443862543E-2,-7.756829262E-2,2.840652466E-1,2.948192298E-1
2.634120926E0,1.692852378E-2,-3.779053688E-2,2.349042892E-1,2.385261510E-1
2.642055496E0,2.443835139E-2,-3.740072250E-3,1.304073334E-1,1.327301539E-1
2.650081619E0,1.526203007E-3,1.574492455E-2,6.656074524E-2,6.841465305E-2
2.658046707E0,-1.127827913E-2,1.199126244E-2,2.686309814E-2,3.150580894E-2
2.666011795E0,-4.026713222E-2,1.655459404E-2,3.777885437E-2,5.764319872E-2
2.674037918E0,-4.582684487E-2,7.811307907E-3,8.730983734E-2,9.891473065E-2
2.682033523E0,-4.022508115E-2,-2.662420273E-3,1.202735901E-1,1.268498408E-1
2.689998611E0,-1.640466601E-2,-1.530599594E-2,1.173877716E-1,1.195126583E-1
2.697994217E0,-5.027763546E-3,-1.614522934E-2,1.048765182E-1,1.062310261E-1
2.706020340E0,3.859691322E-3,-2.447319031E-2,1.138277054E-1,1.164928357E-1
2.713985428E0,-1.167587936E-3,-3.558325768E-2,1.202783585E-1,1.254368965E-1
2.721981033E0,-5.814358592E-4,-4.965448380E-2,1.433305740E-1,1.516890216E-1
2.729946121E0,-2.340570092E-2,-6.662392616E-2,1.351146698E-1,1.524550700E-1
2.737941726E0,-3.080342710E-2,-7.587242126E-2,1.373567581E-1,1.599135843E-1
2.745906814E0,-3.798603266E-2,-8.784341812E-2,1.421451569E-1,1.713611695E-1
2.753932937E0,-4.480721802E-2,-9.453392029E-2,1.334276199E-1,1.695502245E-1
2.761898025E0,-6.886902452E-2,-8.748054504E-2,1.269178391E-1,1.688310581E-1
2.769863113E0,-5.255067348E-2,-8.047461510E-2,1.036310196E-1,1.413404584E-1
2.777858719E0,-3.366473317E-2,-7.102251053E-2,8.754634857E-2,1.176514956E-1
2.785884842E0,-3.875356168E-2,-7.340192795E-2,8.826160431E-2,1.211601930E-1
2.793910965E0,-1.251101494E-2,-5.850338936E-2,9.224414825E-2,1.099461457E-1
2.801876053E0,-5.328409374E-3,-5.371499062E-2,9.463882446E-2,1.089504441E-1
2.809871658E0,6.431587040E-3,-5.067992210E-2,7.639122009E-2,9.189906596E-2
2.817867264E0,8.286602795E-3,-3.543496132E-2,2.708816528E-2,4.536598911E-2
2.825862869E0,5.281835794E-3,-1.979446411E-2,1.526823044E-1,1.540506562E-1
2.833827957E0,9.014476091E-3,-1.881599426E-3,2.111997604E-1,2.114004257E-1
2.841854080E0,2.919524908E-3,-9.078979492E-4,2.050209045E-1,2.050437007E-1
2.849819168E0,1.355645433E-2,6.876468658E-3,1.292991638E-1,1.301896196E-1
2.857784256E0,1.714462787E-2,1.471567154E-2,5.359554291E-2,5.816331725E-2
2.865810379E0,2.820011228E-2,6.234169006E-3,-3.873252869E-2,4.831480078E-2
2.873836502E0,2.055063844E-2,-1.603364944E-3,-3.509235382E-2,4.069856037E-2
2.881832107E0,8.115757257E-3,-2.062463760E-2,5.258464813E-2,5.706475630E-2
2.889827713E0,3.150419891E-2,-3.456711769E-2,1.499300003E-1,1.570554207E-1
2.897823318E0,4.281213880E-2,-3.922533989E-2,1.705732346E-1,1.801852793E-1
2.905849441E0,4.920788109E-2,-4.456949234E-2,1.407318115E-1,1.556062273E-1
2.913845047E0,4.366669059E-2,-4.765319824E-2,1.012754440E-1,1.201429263E-1
2.921840652E0,2.630478144E-2,-4.124307632E-2,7.137203217E-2,8.652687355E-2
2.929866775E0,-5.130112171E-3,-3.458857536E-2,8.224964142E-2,8.937388383E-2
2.937862381E0,-1.019782573E-2,-3.017044067E-2,9.557247162E-2,1.007390117E-1
2.945827469E0,-2.494968101E-2,-2.563405037E-2,1.089324951E-1,1.146554823E-1
2.953792556E0,-2.062938362E-2,-1.399755478E-2,1.031160355E-1,1.060868502E-1
2.961818680E0,-1.156286895E-2,-7.097244263E-3,1.021060944E-1,1.030035209E-1
2.969783767E0,-1.204396784E-2,-1.222085953E-2,8.671665192E-2,8.839787491E-2
2.977779373E0,-9.906746447E-3,-1.519942284E-2,8.470726013E-2,8.662843643E-2
2.985805496E0,-9.906746447E-3,-2.477622032E-2,9.667778015E-2,1.002925615E-1
2.993801101E0,-9.772963822E-3,-4.415535927E-2,1.340065002E-1,1.414317810E-1
3.001766189E0,-7.143549621E-3,-6.348896027E-2,1.354389191E-1,1.497517251E-1
3.009792312E0,-2.645424008E-2,-7.127428055E-2,1.439218521E-1,1.627677775E-1
3.017757400E0,-1.487982646E-2,-7.683277130E-2,1.379890442E-1,1.586368819E-1
3.025753006E0,-2.743555978E-2,-8.273267746E-2,1.080074310E-1,1.387912498E-1
3.033748611E0,-3.041353449E-2,-6.499266624E-2,6.117439270E-2,9.429388139E-2
3.041744217E0,-3.555113822E-2,-6.618952751E-2,6.229591370E-2,9.759978404E-2
3.049709305E0,-2.147805691E-2,-7.450175285E-2,7.541084290E-2,1.081601282E-1
3.057674392E0,-2.876388654E-2,-6.593108177E-2,9.574985504E-2,1.197593564E-1
3.065700515E0,-2.402308211E-2,-8.820724487E-2,1.185722351E-1,1.497230826E-1
3.073726639E0,-1.211901754E-2,-9.146332741E-2,1.269903183E-1,1.569679961E-1
3.081691726E0,-2.194969356E-2,-8.298254013E-2,1.185750961E-1,1.463828693E-1
3.089687332E0,-1.518357918E-2,-5.816745758E-2,1.076316833E-1,1.232824945E-1
3.097682937E0,-4.176937044E-3,-3.574371338E-2,7.274627686E-2,8.116083197E-2
3.105709060E0,-1.497307420E-2,-3.490543365E-2,2.108955383E-2,4.344365927E-2
3.113704666E0,-1.652624458E-3,-3.378891945E-2,7.830619812E-3,3.472377934E-2
3.121639236E0,-1.218501851E-2,-2.956104279E-2,-9.987831116E-3,3.349756255E-2
3.129665359E0,-1.729068533E-2,-4.899621010E-2,3.453731537E-2,6.238928238E-2
3.137630447E0,-2.188137546E-2,-4.396128654E-2,7.205295563E-2,8.719528497E-2
3.145595535E0,-3.528336808E-2,-3.416562080E-2,1.526622772E-1,1.603682531E-1
3.153621658E0,-2.451317012E-2,-3.436565399E-2,2.020168304E-1,2.063799735E-1
3.161647781E0,-3.078624234E-2,-3.035068512E-2,2.248535156E-1,2.289717456E-1
3.169612869E0,-1.356534287E-2,-2.698588371E-2,2.091741562E-1,2.113435215E-1
3.177608474E0,-6.180550903E-3,-9.853124619E-3,1.454181671E-1,1.458825781E-1
3.185573562E0,9.967632592E-3,9.730100632E-3,8.407211304E-2,8.521824188E-2
3.193599685E0,-5.035508424E-3,1.301670074E-2,2.526950836E-2,2.886760981E-2
3.201625808E0,-1.724968106E-2,9.619235992E-3,4.938125610E-3,2.035844498E-2
3.209621414E0,-1.212754846E-2,-4.752635956E-3,2.957344055E-2,3.231490935E-2
3.217617019E0,-2.170435339E-2,-2.630043030E-2,-3.267669678E-2,4.722878468E-2
3.225643142E0,-4.695681855E-2,-3.257131577E-2,2.902889252E-2,6.409766002E-2
3.233638748E0,-5.728454888E-2,-4.623746872E-2,2.582645416E-1,2.685516645E-1
3.241603836E0,-5.137101933E-2,-6.829094887E-2,4.081020355E-1,4.169531229E-1
3.249629959E0,-4.369599000E-2,-6.815743446E-2,3.394937515E-1,3.490140151E-1
3.257595047E0,1.264406741E-2,-7.646632195E-2,1.794891357E-1,1.955078532E-1
3.265590652E0,6.480913609E-2,-5.154323578E-2,3.614044189E-2,9.034965864E-2
3.273586258E0,6.332589686E-2,-4.731822014E-2,-5.186939240E-2,9.454954806E-2
3.281581863E0,3.553301096E-2,-5.874419212E-2,-1.179685593E-1,1.364919630E-1
3.289546951E0,2.585336566E-2,-7.123875618E-2,-9.743404388E-2,1.234372302E-1
3.297542556E0,-1.820657402E-3,-8.758068085E-2,-1.194190979E-2,8.840983916E-2
3.305507644E0,-1.394508779E-2,-1.110548973E-1,9.272861481E-2,1.453487244E-1
3.313533767E0,-8.412253112E-3,-8.960056305E-2,1.637048721E-1,1.868108992E-1
3.321529373E0,9.645525366E-3,-6.423139572E-2,2.080612183E-1,2.179637101E-1
3.329494461E0,2.342577279E-2,-1.867818832E-2,2.040882111E-1,2.062756395E-1
3.337490066E0,2.770061977E-2,9.374141693E-3,1.759319305E-1,1.783458524E-1
3.345516189E0,2.732064575E-2,3.935456276E-2,1.380462646E-1,1.461231346E-1
3.353511795E0,1.249726117E-2,2.619504929E-2,1.528186798E-1,1.555503489E-1
3.361446365E0,-3.465116024E-4,2.523779869E-2,1.245698929E-1,1.271012383E-1
3.369472488E0,8.024901152E-3,2.225542068E-2,1.012296677E-1,1.039574355E-1
3.377437576E0,6.418433040E-3,7.714748383E-3,8.999538422E-2,9.055320428E-2
3.385402664E0,1.808200032E-3,-1.105189323E-2,9.330940247E-2,9.397903234E-2
3.393428787E0,1.652259380E-3,-3.211045265E-2,1.253862381E-1,1.294431143E-1
3.401454910E0,-5.552537739E-3,-4.845380783E-2,1.215276718E-1,1.309487579E-1
3.409450515E0,-5.152981728E-3,-6.054329872E-2,9.594821930E-2,1.135698245E-1
3.417446121E0,-3.063828126E-2,-5.857205391E-2,8.463573456E-2,1.073899313E-1
3.425441726E0,-4.826380685E-2,-5.211305618E-2,9.477519989E-2,1.184377651E-1
3.433467849E0,-6.116557494E-2,-6.246232986E-2,1.025066376E-1,1.347233497E-1
3.441432937E0,-7.159561664E-2,-7.295155525E-2,9.582424164E-2,1.401076266E-1
3.449428543E0,-7.053981721E-2,-8.355426788E-2,1.058626175E-1,1.521974877E-1
3.457424148E0,-5.552168936E-2,-8.682894707E-2,9.679317474E-2,1.413889766E-1
3.465358719E0,-4.549721256E-2,-8.998298645E-2,8.058166504E-2,1.290749354E-1
3.473384842E0,-2.141637355E-2,-8.564376831E-2,5.010414124E-2,1.015083301E-1
3.481410965E0,-1.388007775E-2,-7.615709305E-2,3.890419006E-2,8.663772495E-2
3.489376053E0,-1.122913882E-2,-8.269929886E-2,5.667591095E-2,1.008832319E-1
3.497371658E0,-2.276886255E-2,-7.200503349E-2,1.009473801E-1,1.260695026E-1
3.505397781E0,-1.769115403E-2,-6.823086739E-2,1.022109985E-1,1.241592381E-1
3.513393387E0,-2.269154415E-2,-6.927061081E-2,4.839801788E-2,8.749681041E-2
3.521358474E0,-1.822474971E-2,-5.339646339E-2,9.758853912E-2,1.127246502E-1
3.529384598E0,-2.600249276E-2,-4.717230797E-2,1.754846573E-1,1.835653050E-1
3.537380203E0,-1.014984027E-2,-3.891253471E-2,1.670694351E-1,1.718412080E-1
3.545345291E0,-1.848079264E-2,-3.112602234E-2,1.345529556E-1,1.393372414E-1
3.553371414E0,-1.230480522E-2,-3.063941002E-2,2.059364319E-2,3.891374844E-2
3.561397537E0,6.328709424E-3,-4.178047180E-2,-5.254173279E-2,6.742621205E-2
3.569362625E0,1.252997667E-3,-4.721212387E-2,-2.959632874E-2,5.573596073E-2
3.577358230E0,-1.093607768E-2,-6.393671036E-2,7.019615173E-2,9.557719626E-2
3.585384353E0,1.961984485E-2,-6.617307663E-2,1.628484726E-1,1.768712509E-1
3.593379959E0,3.814207762E-2,-7.603144646E-2,1.571912766E-1,1.787307930E-1
3.601345047E0,4.923050106E-2,-7.694530487E-2,1.058311462E-1,1.398014796E-1
3.609371170E0,5.800088495E-2,-6.359863281E-2,7.359027863E-2,1.132449463E-1
3.617366775E0,4.565813765E-2,-5.490422249E-2,4.140090942E-2,8.254195589E-2
3.625362381E0,2.423963137E-2,-4.089546204E-2,5.009651184E-2,6.906271818E-2
3.633327469E0,2.214627340E-2,-4.078650475E-2,6.613731384E-2,8.079691007E-2
3.641353592E0,5.657006055E-3,-3.056502342E-2,9.912490845E-2,1.038844062E-1
3.649318680E0,-3.721944988E-3,-3.458309174E-2,1.106100082E-1,1.159500627E-1
3.657314285E0,-8.744448423E-3,-3.618216515E-2,1.388645172E-1,1.437670637E-1
3.665279373E0,-2.270992845E-3,-3.310632706E-2,1.527156830E-1,1.562794488E-1
3.673305496E0,-2.936068922E-3,-4.254460335E-2,1.448354721E-1,1.509833691E-1
3.681240066E0,-2.006588504E-2,-3.328061104E-2,1.272268295E-1,1.330297146E-1
3.689266189E0,-2.750241011E-2,-2.898526192E-2,1.143474579E-1,1.211274911E-1
3.697231277E0,-3.228345513E-2,-3.212904930E-2,9.659385681E-2,1.067935881E-1
3.705196365E0,-2.961372584E-2,-4.480934143E-2,1.028003693E-1,1.159860585E-1
3.713222488E0,-3.641785309E-2,-4.064226151E-2,1.138286591E-1,1.262339775E-1
3.721248611E0,-3.367183730E-2,-5.841350555E-2,9.838485718E-2,1.192707440E-1
3.729213699E0,-2.847306803E-2,-7.120847702E-2,9.976959229E-2,1.258385249E-1
3.737209305E0,-3.043702245E-2,-7.235693932E-2,1.058311462E-1,1.317655893E-1
3.745235428E0,-8.323956281E-3,-7.828998566E-2,1.190795898E-1,1.427534897E-1
3.753261551E0,1.652661711E-3,-7.269310951E-2,1.178083420E-1,1.384406909E-1
3.761226639E0,-5.204256624E-3,-6.457495689E-2,7.348728180E-2,9.796626935E-2
3.769222244E0,-2.488620579E-3,-6.104111671E-2,5.078601837E-2,7.944451412E-2
3.777187332E0,7.520440966E-3,-4.050278664E-2,4.972267151E-2,6.457071178E-2
3.785182937E0,-1.679990441E-3,-4.617428780E-2,6.546306610E-2,8.012677608E-2
3.793178543E0,-1.082178578E-2,-5.852651596E-2,6.462287903E-2,8.785545294E-2
3.801174148E0,-2.232029662E-2,-5.419874191E-2,7.573032379E-2,9.576419585E-2
3.809139236E0,-2.408009395E-2,-4.770636559E-2,9.872817993E-2,1.122630917E-1
3.817134842E0,-2.320900932E-2,-4.386091232E-2,1.168546677E-1,1.269545237E-1
3.825099930E0,-2.437969670E-2,-4.039263725E-2,1.468210220E-1,1.542152628E-1
3.833126053E0,-2.518430725E-2,-2.813053131E-2,1.836957932E-1,1.875359180E-1
3.841121658E0,-1.662323251E-2,-2.829957008E-2,1.725234985E-1,1.756176388E-1
3.849117264E0,-1.096694916E-2,-7.684707642E-3,1.515007019E-1,1.520913915E-1
3.857112869E0,1.685746014E-3,8.671283722E-4,1.184730530E-1,1.184882185E-1
3.865138992E0,1.875018328E-2,2.301454544E-3,9.025478363E-2,9.221058526E-2
3.873134598E0,5.606383085E-3,1.354765892E-2,6.058311462E-2,6.233204931E-2
3.881099685E0,-1.576222479E-3,1.576662064E-3,6.537151337E-2,6.540951842E-2
3.889125808E0,-1.199931651E-2,-1.024913788E-2,3.755664825E-2,4.073733241E-2
3.897121414E0,-2.677316219E-2,-1.242065430E-2,1.974105835E-4,2.951463768E-2
3.905117019E0,-4.072053730E-2,-1.665449142E-2,4.915523529E-2,6.596795737E-2
3.913112625E0,-6.180121005E-2,-3.746628761E-2,2.777452469E-1,2.869939624E-1
3.921108230E0,-6.447782367E-2,-4.752635956E-2,4.197034836E-1,4.272787834E-1
3.929042801E0,-3.049229831E-2,-6.885242462E-2,3.312005997E-1,3.396531670E-1
3.937038406E0,1.596290618E-2,-5.780482292E-2,1.273527145E-1,1.407654994E-1
3.945064529E0,6.081787869E-2,-2.754616737E-2,7.308006287E-3,6.716407270E-2
3.953090652E0,5.929755419E-2,-1.553845406E-2,-5.735206604E-2,8.394583353E-2
3.961055740E0,3.895007446E-2,-2.869105339E-2,-6.412792206E-2,8.032854557E-2
3.969051346E0,2.453342825E-2,-7.438015938E-2,-5.898475647E-3,7.854354987E-2
3.977046951E0,1.803155988E-3,-1.008291245E-1,4.758262634E-2,1.115072645E-1
3.985073074E0,-1.266491041E-2,-1.084632874E-1,7.700824738E-2,1.336224338E-1
3.993068680E0,1.991577446E-4,-9.782481194E-2,8.936595917E-2,1.324990874E-1
4.001003250E0,-1.235105842E-2,-5.693602562E-2,1.133871078E-1,1.274790017E-1
4.009029373E0,-9.943813086E-3,-2.889370918E-2,1.538600922E-1,1.568650815E-1
4.016994461E0,-1.228177547E-2,-3.769636154E-3,1.797800064E-1,1.802384611E-1
4.024929031E0,-1.464473456E-2,-1.263546944E-2,1.911668777E-1,1.921429116E-1
4.032955154E0,-1.238402724E-2,-3.290176392E-5,1.761884689E-1,1.766231633E-1
4.040981277E0,-1.779513061E-2,5.475997925E-3,1.660270691E-1,1.670677734E-1
4.048976883E0,-2.350778878E-2,1.627182961E-2,1.321001053E-1,1.351585232E-1
4.056972488E0,-1.513881981E-2,-1.306772232E-3,1.054801941E-1,1.065690521E-1
4.064937576E0,-2.415192872E-2,-6.599903107E-3,6.460285187E-2,6.928493957E-2
4.072963699E0,-2.366504073E-2,-1.890730858E-2,6.927490234E-2,7.560775466E-2
4.080928787E0,-2.794601023E-2,-3.364324570E-2,7.872390747E-2,9.005721002E-2
4.088924392E0,-2.488516271E-2,-4.409575462E-2,1.119365692E-1,1.228556162E-1
4.096919998E0,-4.105544835E-2,-6.458735466E-2,1.330118179E-1,1.534575509E-1
4.104915603E0,-3.802277148E-2,-7.400822639E-2,1.082763672E-1,1.365529949E-1
4.112880691E0,-4.685156047E-2,-7.697510719E-2,8.807182312E-2,1.260034995E-1
4.120906814E0,-6.290384382E-2,-9.230065346E-2,6.054687500E-2,1.270520691E-1
4.128871902E0,-6.016954780E-2,-1.057198048E-1,4.481792450E-2,1.296367925E-1
4.136867508E0,-5.035567284E-2,-1.140136719E-1,6.033515930E-2,1.384743392E-1
4.144832596E0,-4.079978913E-2,-1.124761105E-1,7.594108582E-2,1.417129025E-1
4.152858719E0,-3.133397549E-2,-1.274533272E-1,1.012096405E-1,1.657394339E-1
4.160823806E0,-1.283324510E-2,-1.400265694E-1,9.296035767E-2,1.685638170E-1
4.168819412E0,-8.942708373E-3,-1.238026619E-1,8.712768555E-2,1.516519196E-1
4.176784500E0,-1.224065572E-2,-1.030740738E-1,8.358955383E-2,1.332715718E-1
4.184780105E0,9.410977364E-4,-7.995223999E-2,2.259063721E-2,8.308780436E-2
4.192745193E0,4.581660032E-3,-5.895376205E-2,-1.676559448E-2,6.146236920E-2
4.200771316E0,1.348806173E-2,-3.226733208E-2,9.024810791E-2,9.678754832E-2
4.208705887E0,-6.518207490E-3,-3.227901459E-2,1.636152267E-1,1.668962679E-1
4.216701492E0,-3.171786666E-4,-2.276062965E-2,1.651382446E-1,1.666996902E-1
4.224727615E0,1.525090635E-2,-1.827526093E-2,3.010559082E-2,3.837866471E-2
4.232723221E0,3.550789505E-2,-1.804900169E-2,-4.967498779E-2,6.367245468E-2
4.240688308E0,2.957724407E-2,-2.642178535E-2,1.693534851E-2,4.312458855E-2
4.248714431E0,2.831133828E-2,-2.501821518E-2,1.003751755E-1,1.072502626E-1
4.256679519E0,1.965684816E-2,-5.001688004E-2,1.550607681E-1,1.641094811E-1
4.264644607E0,2.292909473E-2,-5.195450783E-2,1.400051117E-1,1.510842334E-1
4.272670730E0,2.392327413E-2,-4.012942314E-2,1.079807281E-1,1.176542872E-1
4.280696853E0,6.012298167E-3,-4.546308517E-2,6.384754181E-2,7.861010392E-2
4.288661941E0,3.632083535E-4,-3.199267387E-2,5.311584473E-2,6.200770971E-2
4.296657547E0,-4.776164889E-3,-3.513288498E-2,4.722881317E-2,5.905668592E-2
4.304683670E0,-1.956100762E-2,-3.773665428E-2,7.744216919E-2,8.834012488E-2
4.312679275E0,-1.272714138E-2,-4.234981537E-2,1.006088257E-1,1.098982384E-1
4.320674881E0,3.077581525E-3,-6.121635437E-2,1.142339706E-1,1.296391669E-1
4.328701004E0,-7.422696799E-3,-6.816387177E-2,1.302347183E-1,1.471818321E-1
4.336696609E0,1.536790282E-2,-5.857634544E-2,1.461582184E-1,1.582074129E-1
4.344661697E0,1.407166943E-2,-5.908942223E-2,1.355638504E-1,1.485500900E-1
4.352687820E0,1.066396385E-2,-6.017875671E-2,1.295604706E-1,1.432519404E-1
4.360683426E0,5.053758621E-3,-4.754734039E-2,1.209411621E-1,1.300502009E-1
4.368648514E0,-1.475389674E-2,-4.741334915E-2,1.217222214E-1,1.314610297E-1
4.376644119E0,-2.715416625E-2,-3.572106361E-2,1.079978943E-1,1.169482291E-1
4.384670242E0,-3.468034416E-2,-4.354071617E-2,1.037311554E-1,1.177228645E-1
4.392665848E0,-4.218861833E-2,-3.252053261E-2,1.065435410E-1,1.191175498E-1
4.400661453E0,-4.978669062E-2,-3.824710846E-2,1.069688797E-1,1.240318390E-1
4.408687576E0,-4.786963761E-2,-1.996016502E-2,1.074218750E-1,1.192869214E-1
4.416652664E0,-5.297109112E-2,-3.045320511E-2,1.150455475E-1,1.302643934E-1
4.424617752E0,-4.841146991E-2,-2.407383919E-2,1.275014877E-1,1.384913338E-1
4.432643875E0,-3.218671307E-2,-2.024269104E-2,1.207523346E-1,1.265973039E-1
4.440578445E0,-3.767660260E-2,-2.377462387E-2,9.718513489E-2,1.069098198E-1
4.448604568E0,-2.160705626E-2,-1.550674438E-2,5.920124054E-2,6.490077721E-2
4.456600174E0,-8.193738759E-4,-9.715318680E-3,6.189346313E-2,6.265668017E-2
4.464595779E0,5.825053900E-3,-1.108956337E-2,7.417488098E-2,7.522514631E-2
4.472591385E0,8.087772876E-3,-1.494455338E-2,9.122085571E-2,9.279006554E-2
4.480586990E0,1.042370498E-2,-1.414227486E-2,1.082296371E-1,1.096463037E-1
4.488552078E0,8.678141981E-3,-1.577162743E-2,1.012907028E-1,1.028778929E-1
4.496547683E0,2.144008875E-3,-2.937507629E-2,1.206932068E-1,1.242350275E-1
4.504512771E0,2.125650644E-4,-2.637600899E-2,1.520185471E-1,1.542899144E-1
4.512538894E0,1.008716971E-2,-3.065419197E-2,1.761341095E-1,1.790660632E-1
4.520534500E0,5.309652537E-3,-2.789545059E-2,1.427421570E-1,1.455392454E-1
4.528499588E0,1.480409503E-2,-3.447318077E-2,5.436992645E-2,6.605793158E-2
4.536495193E0,1.237982512E-2,-1.415514946E-2,-5.082130432E-3,1.947964003E-2
4.544521316E0,-3.970894963E-3,-2.169203758E-2,-4.987239838E-2,5.453043757E-2
4.552486404E0,-7.846053690E-3,-2.807235718E-2,-5.357551575E-2,6.099142303E-2
4.560482010E0,-1.832096279E-2,-4.071998596E-2,-1.287965775E-1,1.363170323E-1
4.568447098E0,-3.257884085E-2,-4.278182983E-2,-8.636474609E-2,1.017375801E-1
4.576442703E0,-3.440291062E-2,-6.320810318E-2,1.909637451E-1,2.040734586E-1
4.584407791E0,-4.434236139E-2,-9.139752388E-2,4.273939133E-1,4.393009327E-1
4.592433914E0,-2.414156497E-2,-1.093914509E-1,4.812765121E-1,4.941420705E-1
4.600399002E0,2.550031245E-2,-1.173367500E-1,3.358020782E-1,3.566247532E-1
4.608394607E0,6.340018660E-2,-9.043812752E-2,9.180641174E-2,1.436212234E-1
4.616390213E0,6.657435745E-2,-5.823969841E-2,-1.185073853E-1,1.478783551E-1
4.624416336E0,2.427177690E-2,-3.365612030E-2,-2.802934647E-1,2.833483367E-1
4.632411941E0,-1.691491529E-2,-5.451583862E-2,-2.593154907E-1,2.655232848E-1
4.640377029E0,-3.501816094E-2,-1.071443558E-1,-1.132631302E-1,1.597958736E-1
4.648403152E0,-6.352269650E-2,-1.400022507E-1,8.088397980E-2,1.737181089E-1
4.656368240E0,-6.008600071E-2,-1.574766636E-1,2.458572388E-1,2.980855731E-1
4.664302810E0,-4.204188287E-2,-1.341726780E-1,3.382530212E-1,3.663126176E-1
4.672328933E0,-9.569864720E-3,-7.755422592E-2,2.981262207E-1,3.081971508E-1
4.680355056E0,1.590783522E-2,-3.053259850E-2,2.284946442E-1,2.310738003E-1
4.688320144E0,1.754820719E-2,1.778650284E-2,1.297874451E-1,1.321706479E-1
4.696315750E0,9.655062109E-3,3.500318527E-2,1.029243469E-1,1.091414880E-1
4.704341873E0,-2.631846815E-3,5.788159370E-2,6.438159943E-2,8.661521721E-2
4.712337478E0,-1.293073967E-2,3.898286819E-2,3.823757172E-2,5.611577258E-2
4.720272049E0,-1.889652014E-2,3.820180893E-2,4.125785828E-2,5.931835760E-2
4.728298172E0,-2.064894885E-2,3.420615196E-2,6.393337250E-2,7.539175047E-2
4.736293777E0,-2.049552649E-2,1.937627792E-2,6.781387329E-2,7.344540941E-2
4.744258865E0,-1.833044738E-2,2.183532715E-2,9.819698334E-2,1.022518183E-1
4.752284988E0,-3.040526062E-2,-4.280328751E-3,1.238431931E-1,1.275928586E-1
